child	parent
0000001	0000002
0000001	0000006
0000001	0000012
0000001	0000016
0000001	0000019
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000009
0000002	0000010
0000002	0000016
0000003	0000005
0000003	0000006
0000003	0000008
0000003	0000010
0000003	0000015
0000003	0000016
0000003	0000019
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000009
0000004	0000013
0000004	0000016
0000004	0000020
0000004	0000021
0000005	0000006
0000005	0000016
0000005	0000021
0000006	0000009
0000006	0000014
0000006	0000016
0000006	0000021
0000006	0000023
0000007	0000016
0000007	0000018
0000007	0000025
0000008	0000016
0000008	0000017
0000008	0000023
0000009	0000016
0000009	0000023
0000010	0000011
0000010	0000016
0000010	0000021
0000010	0000025
0000011	0000016
0000012	0000015
0000012	0000016
0000013	0000016
0000013	0000019
0000013	0000024
0000014	0000016
0000014	0000022
0000015	0000016
0000015	0000020
0000015	0000021
0000015	0000024
0000015	0000025
0000016	0000022
0000017	0000019
0000017	0000022
0000017	0000025
0000021	0000025
0000022	0000025
0000024	0000025
