child	parent
0000001	0000002
0000001	0000004
0000001	0000008
0000001	0000009
0000001	0000010
0000001	0000014
0000001	0000022
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000010
0000002	0000019
0000003	0000004
0000003	0000005
0000003	0000010
0000003	0000015
0000003	0000019
0000003	0000020
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000016
0000004	0000019
0000004	0000020
0000005	0000010
0000005	0000013
0000005	0000015
0000005	0000016
0000005	0000019
0000005	0000020
0000006	0000014
0000006	0000019
0000007	0000009
0000007	0000010
0000007	0000016
0000008	0000010
0000008	0000015
0000009	0000012
0000009	0000013
0000009	0000016
0000009	0000019
0000009	0000020
0000009	0000023
0000009	0000025
0000010	0000011
0000010	0000018
0000010	0000020
0000010	0000023
0000011	0000015
0000011	0000021
0000012	0000016
0000012	0000020
0000013	0000017
0000013	0000019
0000013	0000024
0000014	0000015
0000014	0000019
0000014	0000023
0000015	0000020
0000016	0000019
0000016	0000020
0000016	0000024
0000018	0000019
0000018	0000020
0000019	0000024
0000021	0000023
0000021	0000024
