child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000010
0000001	0000015
0000001	0000020
0000001	0000025
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000008
0000002	0000009
0000002	0000013
0000002	0000014
0000003	0000005
0000003	0000008
0000003	0000011
0000003	0000012
0000003	0000013
0000003	0000016
0000003	0000025
0000004	0000005
0000004	0000007
0000004	0000013
0000004	0000016
0000004	0000024
0000004	0000025
0000005	0000006
0000005	0000014
0000005	0000015
0000005	0000020
0000006	0000008
0000006	0000013
0000006	0000014
0000006	0000018
0000006	0000021
0000007	0000008
0000007	0000014
0000007	0000015
0000007	0000022
0000007	0000025
0000008	0000011
0000008	0000019
0000008	0000025
0000009	0000010
0000009	0000015
0000009	0000025
0000010	0000015
0000010	0000024
0000010	0000025
0000011	0000013
0000011	0000014
0000011	0000025
0000012	0000013
0000012	0000020
0000012	0000025
0000013	0000017
0000013	0000025
0000014	0000015
0000014	0000025
0000016	0000020
0000016	0000025
0000017	0000020
0000017	0000025
0000018	0000020
0000018	0000023
0000018	0000025
0000019	0000025
0000021	0000024
0000021	0000025
0000022	0000023
0000022	0000024
0000022	0000025
0000024	0000025
