child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000007
0000001	0000009
0000001	0000010
0000001	0000011
0000001	0000012
0000001	0000013
0000001	0000015
0000001	0000023
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000007
0000002	0000010
0000002	0000011
0000002	0000018
0000003	0000004
0000003	0000005
0000003	0000008
0000003	0000009
0000003	0000010
0000003	0000011
0000004	0000005
0000004	0000007
0000004	0000009
0000004	0000010
0000004	0000011
0000004	0000016
0000005	0000007
0000005	0000009
0000005	0000010
0000005	0000011
0000005	0000021
0000006	0000008
0000006	0000009
0000006	0000010
0000006	0000011
0000006	0000020
0000007	0000009
0000007	0000010
0000007	0000011
0000007	0000017
0000008	0000009
0000008	0000010
0000008	0000011
0000008	0000015
0000008	0000019
0000009	0000010
0000009	0000011
0000009	0000014
0000010	0000011
0000010	0000017
0000011	0000013
0000013	0000018
0000013	0000021
0000014	0000021
0000014	0000023
0000016	0000017
0000017	0000024
0000018	0000022
0000018	0000023
0000018	0000024
0000019	0000021
0000020	0000021
0000023	0000025
