child	parent
0000001	0000002
0000001	0000004
0000001	0000008
0000001	0000010
0000001	0000015
0000001	0000018
0000001	0000020
0000002	0000003
0000002	0000005
0000002	0000010
0000002	0000013
0000002	0000020
0000003	0000007
0000003	0000010
0000003	0000013
0000003	0000020
0000003	0000022
0000003	0000023
0000004	0000006
0000004	0000008
0000004	0000010
0000004	0000012
0000004	0000013
0000004	0000019
0000004	0000020
0000005	0000008
0000005	0000009
0000005	0000010
0000005	0000020
0000006	0000010
0000006	0000013
0000006	0000014
0000006	0000020
0000006	0000022
0000007	0000010
0000007	0000013
0000007	0000020
0000008	0000010
0000008	0000019
0000008	0000020
0000008	0000022
0000008	0000024
0000009	0000010
0000009	0000017
0000009	0000020
0000010	0000011
0000010	0000016
0000010	0000019
0000011	0000015
0000011	0000019
0000011	0000020
0000012	0000016
0000012	0000019
0000013	0000019
0000013	0000020
0000013	0000022
0000014	0000016
0000014	0000019
0000014	0000020
0000015	0000016
0000015	0000020
0000016	0000019
0000016	0000020
0000016	0000021
0000016	0000025
0000017	0000020
0000018	0000020
0000019	0000020
0000020	0000022
