child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000006
0000001	0000009
0000001	0000015
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000017
0000002	0000020
0000003	0000005
0000003	0000006
0000003	0000015
0000003	0000017
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000009
0000005	0000006
0000005	0000010
0000006	0000012
0000006	0000016
0000006	0000022
0000007	0000008
0000007	0000013
0000007	0000016
0000008	0000017
0000009	0000011
0000009	0000016
0000009	0000021
0000011	0000015
0000011	0000017
0000011	0000020
0000011	0000023
0000012	0000014
0000013	0000020
0000014	0000017
0000015	0000019
0000016	0000017
0000016	0000018
0000017	0000019
0000017	0000020
0000017	0000021
0000017	0000024
0000018	0000020
0000024	0000025
