child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000008
0000001	0000009
0000001	0000012
0000001	0000015
0000001	0000016
0000001	0000018
0000002	0000003
0000002	0000006
0000002	0000010
0000002	0000012
0000002	0000015
0000002	0000016
0000003	0000012
0000003	0000013
0000003	0000015
0000003	0000016
0000003	0000017
0000003	0000023
0000003	0000025
0000004	0000012
0000004	0000015
0000004	0000016
0000004	0000017
0000004	0000019
0000005	0000012
0000005	0000015
0000006	0000007
0000006	0000012
0000006	0000015
0000007	0000009
0000007	0000012
0000007	0000015
0000007	0000018
0000007	0000021
0000008	0000012
0000008	0000015
0000008	0000022
0000008	0000023
0000009	0000012
0000009	0000014
0000009	0000015
0000009	0000016
0000009	0000025
0000010	0000011
0000010	0000012
0000010	0000015
0000010	0000016
0000010	0000024
0000011	0000012
0000011	0000015
0000012	0000015
0000012	0000017
0000013	0000015
0000013	0000017
0000013	0000023
0000014	0000015
0000016	0000017
0000016	0000021
0000019	0000020
0000021	0000022
