child	parent
0000001	0000002
0000001	0000004
0000001	0000006
0000001	0000007
0000001	0000009
0000001	0000020
0000001	0000022
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000009
0000002	0000013
0000002	0000022
0000003	0000004
0000003	0000006
0000003	0000018
0000003	0000022
0000004	0000005
0000004	0000009
0000004	0000011
0000004	0000018
0000004	0000022
0000004	0000025
0000005	0000006
0000005	0000008
0000005	0000018
0000005	0000022
0000006	0000008
0000006	0000010
0000006	0000018
0000006	0000022
0000007	0000009
0000007	0000018
0000007	0000022
0000008	0000010
0000008	0000013
0000008	0000014
0000008	0000022
0000009	0000015
0000009	0000021
0000009	0000022
0000010	0000012
0000010	0000018
0000010	0000019
0000010	0000022
0000011	0000018
0000011	0000022
0000012	0000016
0000012	0000021
0000012	0000022
0000012	0000023
0000013	0000017
0000013	0000018
0000013	0000022
0000014	0000017
0000014	0000022
0000015	0000018
0000015	0000022
0000016	0000022
0000017	0000022
0000018	0000022
0000019	0000022
0000019	0000023
0000020	0000022
0000021	0000022
0000021	0000024
0000024	0000025
