child	parent
0000001	0000002
0000001	0000003
0000001	0000007
0000001	0000013
0000001	0000024
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000009
0000002	0000013
0000002	0000015
0000002	0000025
0000003	0000007
0000003	0000008
0000003	0000010
0000003	0000011
0000003	0000012
0000003	0000016
0000003	0000017
0000004	0000008
0000004	0000010
0000005	0000009
0000006	0000018
0000006	0000019
0000006	0000023
0000007	0000010
0000007	0000014
0000007	0000021
0000007	0000022
0000007	0000025
0000008	0000009
0000008	0000010
0000008	0000020
0000009	0000010
0000009	0000017
0000009	0000025
0000011	0000015
0000011	0000025
0000013	0000017
0000014	0000018
0000014	0000025
0000016	0000025
0000017	0000025
0000020	0000025
