child	parent
0000001	0000002
0000001	0000005
0000001	0000010
0000001	0000022
0000001	0000025
0000002	0000003
0000002	0000010
0000002	0000011
0000002	0000012
0000002	0000014
0000002	0000021
0000002	0000024
0000003	0000004
0000003	0000008
0000003	0000009
0000003	0000011
0000004	0000006
0000004	0000007
0000004	0000009
0000004	0000011
0000004	0000024
0000005	0000007
0000005	0000008
0000005	0000009
0000005	0000011
0000005	0000013
0000005	0000017
0000005	0000022
0000005	0000023
0000006	0000007
0000006	0000009
0000006	0000010
0000006	0000016
0000006	0000017
0000006	0000024
0000006	0000025
0000007	0000010
0000007	0000013
0000007	0000022
0000007	0000025
0000008	0000015
0000008	0000025
0000009	0000010
0000009	0000017
0000010	0000011
0000010	0000025
0000011	0000013
0000011	0000016
0000011	0000021
0000012	0000018
0000012	0000019
0000012	0000021
0000014	0000024
0000015	0000020
0000017	0000024
0000018	0000021
0000018	0000025
0000019	0000021
0000019	0000024
0000020	0000023
0000020	0000024
0000021	0000025
0000022	0000025
