child	parent
0000001	0000002
0000001	0000003
0000001	0000006
0000001	0000008
0000001	0000011
0000002	0000006
0000002	0000008
0000002	0000012
0000002	0000023
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000008
0000003	0000009
0000003	0000012
0000003	0000020
0000004	0000006
0000004	0000008
0000004	0000009
0000004	0000014
0000005	0000006
0000005	0000008
0000005	0000010
0000005	0000015
0000006	0000007
0000006	0000008
0000006	0000013
0000006	0000015
0000006	0000017
0000006	0000023
0000007	0000008
0000007	0000010
0000007	0000015
0000007	0000020
0000007	0000023
0000008	0000015
0000008	0000016
0000009	0000015
0000010	0000015
0000010	0000016
0000010	0000023
0000012	0000016
0000012	0000017
0000013	0000023
0000014	0000023
0000014	0000024
0000015	0000023
0000016	0000018
0000016	0000020
0000016	0000022
0000017	0000019
0000017	0000023
0000018	0000020
0000019	0000021
0000022	0000023
0000024	0000025
