child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000006
0000001	0000007
0000001	0000010
0000001	0000011
0000001	0000015
0000001	0000020
0000001	0000021
0000002	0000003
0000002	0000004
0000002	0000021
0000002	0000024
0000003	0000013
0000003	0000017
0000003	0000021
0000004	0000005
0000004	0000006
0000004	0000008
0000004	0000018
0000004	0000021
0000005	0000006
0000005	0000011
0000005	0000021
0000006	0000007
0000006	0000011
0000006	0000021
0000007	0000009
0000007	0000010
0000007	0000011
0000007	0000019
0000007	0000021
0000007	0000024
0000007	0000025
0000008	0000011
0000008	0000021
0000009	0000020
0000009	0000021
0000009	0000025
0000010	0000020
0000010	0000021
0000010	0000022
0000010	0000024
0000011	0000012
0000011	0000013
0000011	0000021
0000012	0000015
0000012	0000016
0000012	0000017
0000012	0000020
0000012	0000021
0000012	0000024
0000013	0000014
0000013	0000021
0000013	0000024
0000014	0000015
0000014	0000020
0000014	0000021
0000015	0000021
0000016	0000017
0000016	0000020
0000016	0000021
0000017	0000020
0000017	0000021
0000017	0000022
0000017	0000023
0000018	0000021
0000019	0000021
0000020	0000021
0000021	0000025
0000022	0000025
0000023	0000025
