child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000007
0000001	0000010
0000001	0000011
0000001	0000013
0000001	0000014
0000001	0000016
0000002	0000003
0000002	0000004
0000002	0000008
0000002	0000011
0000002	0000024
0000002	0000025
0000003	0000005
0000003	0000008
0000003	0000009
0000003	0000012
0000003	0000014
0000004	0000006
0000004	0000008
0000004	0000011
0000004	0000014
0000004	0000015
0000005	0000008
0000005	0000011
0000005	0000014
0000006	0000008
0000006	0000011
0000006	0000013
0000006	0000014
0000007	0000008
0000007	0000011
0000007	0000014
0000007	0000018
0000007	0000023
0000008	0000011
0000008	0000013
0000008	0000014
0000008	0000017
0000008	0000018
0000008	0000019
0000009	0000011
0000009	0000020
0000011	0000013
0000011	0000014
0000012	0000014
0000012	0000021
0000013	0000014
0000013	0000024
0000014	0000018
0000014	0000022
0000014	0000024
0000015	0000020
0000015	0000024
0000018	0000024
0000019	0000025
0000021	0000024
