child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000006
0000001	0000007
0000001	0000008
0000001	0000015
0000001	0000016
0000002	0000003
0000002	0000005
0000002	0000007
0000002	0000008
0000002	0000017
0000002	0000019
0000002	0000025
0000003	0000004
0000003	0000005
0000003	0000008
0000003	0000011
0000003	0000020
0000004	0000005
0000004	0000007
0000004	0000008
0000004	0000010
0000004	0000018
0000004	0000020
0000005	0000006
0000005	0000008
0000005	0000010
0000005	0000014
0000005	0000018
0000006	0000007
0000006	0000008
0000006	0000012
0000006	0000017
0000006	0000019
0000007	0000008
0000007	0000009
0000007	0000010
0000007	0000022
0000007	0000023
0000008	0000010
0000008	0000018
0000009	0000010
0000009	0000014
0000009	0000020
0000010	0000011
0000010	0000013
0000010	0000014
0000010	0000023
0000012	0000024
0000013	0000015
0000015	0000016
0000015	0000021
0000015	0000025
0000016	0000018
0000016	0000025
0000017	0000018
0000017	0000023
0000021	0000025
