child	parent
0000001	0000002
0000001	0000005
0000001	0000006
0000001	0000013
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000008
0000002	0000009
0000002	0000012
0000002	0000017
0000003	0000005
0000003	0000006
0000003	0000009
0000003	0000013
0000004	0000005
0000004	0000006
0000004	0000009
0000004	0000013
0000004	0000016
0000004	0000018
0000005	0000006
0000005	0000007
0000005	0000009
0000005	0000010
0000005	0000016
0000005	0000017
0000005	0000018
0000005	0000019
0000006	0000011
0000006	0000013
0000006	0000017
0000006	0000018
0000006	0000019
0000007	0000009
0000007	0000013
0000007	0000017
0000007	0000018
0000007	0000020
0000007	0000024
0000008	0000013
0000008	0000015
0000008	0000017
0000009	0000020
0000009	0000024
0000010	0000013
0000010	0000014
0000010	0000017
0000010	0000018
0000010	0000020
0000011	0000013
0000011	0000017
0000011	0000018
0000011	0000024
0000013	0000017
0000013	0000020
0000013	0000022
0000014	0000017
0000015	0000018
0000015	0000020
0000015	0000023
0000016	0000017
0000018	0000021
0000020	0000025
