child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000009
0000001	0000020
0000002	0000003
0000002	0000005
0000002	0000012
0000002	0000020
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000020
0000004	0000008
0000004	0000020
0000005	0000008
0000005	0000010
0000005	0000017
0000005	0000020
0000006	0000020
0000006	0000021
0000007	0000008
0000007	0000020
0000008	0000009
0000008	0000014
0000008	0000016
0000009	0000020
0000010	0000011
0000010	0000020
0000011	0000020
0000012	0000013
0000012	0000015
0000012	0000020
0000013	0000015
0000013	0000019
0000013	0000020
0000014	0000015
0000014	0000020
0000015	0000017
0000015	0000018
0000015	0000020
0000016	0000018
0000016	0000020
0000017	0000020
0000017	0000022
0000017	0000023
0000018	0000020
0000019	0000020
0000023	0000024
0000024	0000025
