child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000007
0000001	0000015
0000001	0000020
0000001	0000025
0000002	0000003
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000008
0000002	0000009
0000002	0000013
0000002	0000025
0000003	0000006
0000003	0000007
0000003	0000015
0000003	0000025
0000004	0000006
0000004	0000007
0000005	0000006
0000005	0000007
0000005	0000010
0000005	0000015
0000005	0000021
0000005	0000023
0000006	0000007
0000006	0000015
0000006	0000021
0000007	0000009
0000007	0000014
0000007	0000016
0000007	0000018
0000008	0000009
0000008	0000019
0000009	0000011
0000009	0000025
0000010	0000019
0000011	0000012
0000011	0000024
0000012	0000017
0000013	0000021
0000014	0000021
0000015	0000022
0000018	0000023
0000020	0000023
