child	parent
0000001	0000002
0000001	0000003
0000001	0000012
0000001	0000013
0000001	0000015
0000001	0000019
0000002	0000004
0000002	0000006
0000002	0000012
0000002	0000013
0000002	0000014
0000003	0000004
0000003	0000006
0000003	0000012
0000003	0000014
0000003	0000016
0000003	0000020
0000004	0000005
0000004	0000008
0000004	0000011
0000004	0000012
0000004	0000017
0000005	0000012
0000005	0000013
0000006	0000007
0000006	0000009
0000006	0000012
0000006	0000022
0000007	0000008
0000007	0000010
0000007	0000012
0000007	0000013
0000008	0000012
0000008	0000013
0000008	0000023
0000008	0000024
0000009	0000012
0000009	0000014
0000010	0000012
0000010	0000013
0000010	0000018
0000011	0000012
0000011	0000015
0000011	0000016
0000011	0000022
0000012	0000013
0000013	0000022
0000014	0000021
0000015	0000019
0000016	0000021
0000017	0000024
0000019	0000022
0000024	0000025
