child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000011
0000001	0000015
0000001	0000017
0000001	0000021
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000008
0000002	0000010
0000002	0000017
0000002	0000018
0000003	0000006
0000003	0000007
0000003	0000015
0000003	0000017
0000004	0000005
0000004	0000015
0000004	0000017
0000005	0000006
0000005	0000008
0000005	0000012
0000005	0000015
0000005	0000017
0000006	0000017
0000007	0000009
0000007	0000011
0000007	0000015
0000007	0000017
0000008	0000011
0000008	0000015
0000008	0000017
0000008	0000019
0000008	0000022
0000009	0000010
0000009	0000014
0000009	0000015
0000009	0000017
0000009	0000022
0000010	0000012
0000010	0000015
0000010	0000017
0000010	0000020
0000010	0000023
0000011	0000012
0000011	0000013
0000011	0000014
0000011	0000015
0000011	0000017
0000012	0000014
0000012	0000015
0000012	0000016
0000012	0000017
0000012	0000024
0000012	0000025
0000013	0000015
0000013	0000017
0000014	0000017
0000015	0000017
0000016	0000017
0000021	0000025
