child	parent
0000001	0000002
0000001	0000005
0000001	0000006
0000001	0000018
0000001	0000025
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000018
0000002	0000025
0000003	0000005
0000003	0000006
0000003	0000015
0000003	0000018
0000003	0000023
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000012
0000004	0000018
0000005	0000006
0000005	0000013
0000005	0000018
0000005	0000019
0000005	0000022
0000006	0000011
0000006	0000017
0000006	0000018
0000007	0000008
0000007	0000017
0000007	0000018
0000007	0000022
0000008	0000009
0000008	0000010
0000008	0000014
0000008	0000018
0000009	0000010
0000009	0000018
0000010	0000018
0000010	0000025
0000011	0000018
0000011	0000021
0000012	0000014
0000012	0000018
0000012	0000020
0000013	0000014
0000013	0000018
0000014	0000018
0000014	0000024
0000015	0000016
0000015	0000018
0000015	0000025
0000016	0000017
0000016	0000018
0000016	0000022
0000017	0000018
0000020	0000024
0000020	0000025
0000022	0000025
