child	parent
0000001	0000002
0000001	0000005
0000001	0000010
0000001	0000012
0000002	0000003
0000002	0000005
0000002	0000008
0000002	0000010
0000002	0000012
0000002	0000018
0000003	0000004
0000003	0000005
0000003	0000010
0000003	0000012
0000003	0000016
0000004	0000005
0000004	0000010
0000004	0000012
0000005	0000006
0000005	0000007
0000005	0000009
0000005	0000010
0000005	0000012
0000005	0000017
0000006	0000010
0000006	0000011
0000006	0000012
0000006	0000014
0000007	0000009
0000007	0000010
0000007	0000011
0000007	0000012
0000007	0000015
0000007	0000023
0000008	0000009
0000008	0000010
0000008	0000011
0000008	0000012
0000009	0000010
0000009	0000012
0000009	0000013
0000010	0000012
0000010	0000015
0000011	0000012
0000011	0000018
0000011	0000021
0000013	0000015
0000013	0000018
0000013	0000024
0000014	0000018
0000015	0000019
0000015	0000022
0000015	0000025
0000016	0000020
0000016	0000022
0000016	0000025
0000020	0000021
0000021	0000022
