child	parent
0000001	0000002
0000001	0000004
0000001	0000007
0000001	0000009
0000001	0000011
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000011
0000002	0000020
0000003	0000004
0000003	0000007
0000003	0000008
0000003	0000011
0000003	0000013
0000003	0000014
0000004	0000009
0000004	0000011
0000004	0000012
0000004	0000014
0000004	0000023
0000005	0000011
0000005	0000023
0000006	0000008
0000006	0000011
0000006	0000016
0000006	0000023
0000007	0000010
0000007	0000011
0000007	0000019
0000007	0000022
0000007	0000023
0000008	0000011
0000008	0000015
0000008	0000020
0000008	0000023
0000009	0000011
0000009	0000019
0000009	0000023
0000010	0000011
0000010	0000018
0000010	0000020
0000012	0000014
0000012	0000023
0000012	0000025
0000014	0000021
0000015	0000017
0000017	0000025
0000018	0000023
0000018	0000024
0000019	0000023
0000021	0000023
0000022	0000023
