child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000008
0000001	0000014
0000001	0000022
0000001	0000025
0000002	0000003
0000002	0000007
0000002	0000008
0000002	0000009
0000002	0000017
0000002	0000022
0000002	0000024
0000003	0000005
0000003	0000008
0000003	0000011
0000003	0000014
0000003	0000022
0000004	0000005
0000004	0000008
0000004	0000015
0000004	0000016
0000004	0000022
0000005	0000006
0000005	0000008
0000005	0000022
0000005	0000023
0000006	0000013
0000006	0000021
0000006	0000022
0000007	0000008
0000007	0000010
0000007	0000011
0000007	0000022
0000008	0000010
0000008	0000012
0000008	0000017
0000008	0000022
0000009	0000021
0000009	0000022
0000010	0000022
0000011	0000016
0000011	0000017
0000011	0000020
0000011	0000022
0000012	0000014
0000012	0000019
0000012	0000022
0000013	0000022
0000014	0000018
0000014	0000022
0000015	0000022
0000016	0000022
0000017	0000022
0000018	0000022
0000019	0000022
0000020	0000022
0000021	0000022
0000022	0000024
