child	parent
0000001	0000002
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000007
0000001	0000010
0000001	0000014
0000001	0000019
0000001	0000021
0000001	0000022
0000001	0000024
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000008
0000002	0000009
0000002	0000019
0000002	0000021
0000002	0000022
0000002	0000024
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000011
0000003	0000013
0000003	0000021
0000003	0000024
0000004	0000006
0000004	0000007
0000004	0000008
0000004	0000010
0000004	0000021
0000004	0000024
0000005	0000006
0000005	0000007
0000005	0000012
0000005	0000016
0000005	0000021
0000005	0000024
0000005	0000025
0000006	0000007
0000006	0000016
0000006	0000019
0000006	0000021
0000006	0000024
0000007	0000016
0000007	0000019
0000007	0000020
0000007	0000021
0000007	0000023
0000007	0000024
0000008	0000016
0000008	0000019
0000008	0000021
0000008	0000022
0000008	0000024
0000009	0000016
0000009	0000018
0000009	0000019
0000009	0000021
0000009	0000022
0000009	0000024
0000010	0000021
0000010	0000022
0000010	0000024
0000011	0000016
0000011	0000021
0000011	0000024
0000012	0000015
0000012	0000016
0000012	0000019
0000012	0000021
0000012	0000022
0000012	0000024
0000013	0000017
0000013	0000021
0000013	0000024
0000014	0000021
0000014	0000022
0000014	0000024
0000015	0000016
0000015	0000019
0000015	0000021
0000015	0000022
0000015	0000024
0000016	0000021
0000016	0000022
0000016	0000024
0000017	0000019
0000017	0000021
0000017	0000022
0000017	0000024
0000018	0000021
0000018	0000024
0000019	0000021
0000019	0000024
0000020	0000021
0000020	0000024
0000021	0000024
0000022	0000024
0000023	0000024
