child	parent
0000001	0000002
0000001	0000004
0000001	0000008
0000001	0000010
0000001	0000016
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000010
0000002	0000012
0000002	0000016
0000002	0000018
0000003	0000009
0000003	0000010
0000003	0000014
0000003	0000016
0000003	0000018
0000004	0000006
0000004	0000010
0000004	0000011
0000004	0000015
0000004	0000016
0000004	0000018
0000005	0000006
0000005	0000010
0000005	0000016
0000005	0000018
0000006	0000010
0000006	0000013
0000006	0000016
0000006	0000018
0000007	0000010
0000007	0000013
0000007	0000016
0000007	0000018
0000008	0000009
0000008	0000010
0000008	0000016
0000008	0000018
0000009	0000010
0000009	0000014
0000009	0000016
0000009	0000018
0000009	0000020
0000010	0000015
0000010	0000016
0000010	0000017
0000011	0000014
0000011	0000016
0000012	0000016
0000012	0000018
0000013	0000016
0000013	0000018
0000013	0000021
0000014	0000016
0000014	0000018
0000014	0000019
0000014	0000020
0000014	0000025
0000015	0000016
0000015	0000018
0000015	0000020
0000016	0000022
0000017	0000018
0000017	0000021
0000018	0000024
0000020	0000021
0000022	0000023
