child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000007
0000001	0000009
0000001	0000018
0000001	0000019
0000001	0000021
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000007
0000002	0000009
0000002	0000011
0000002	0000015
0000002	0000017
0000002	0000018
0000002	0000021
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000009
0000003	0000018
0000004	0000005
0000004	0000009
0000004	0000018
0000004	0000024
0000005	0000007
0000005	0000009
0000005	0000013
0000005	0000017
0000005	0000018
0000006	0000009
0000006	0000010
0000006	0000011
0000006	0000018
0000006	0000021
0000007	0000008
0000007	0000009
0000007	0000018
0000007	0000022
0000008	0000009
0000008	0000018
0000009	0000017
0000009	0000018
0000009	0000021
0000010	0000012
0000010	0000020
0000010	0000024
0000011	0000018
0000012	0000018
0000012	0000023
0000013	0000014
0000013	0000016
0000013	0000017
0000013	0000018
0000013	0000021
0000014	0000018
0000015	0000016
0000015	0000018
0000016	0000018
0000016	0000021
0000017	0000018
0000024	0000025
