child	parent
0000001	0000002
0000001	0000003
0000001	0000006
0000001	0000008
0000001	0000009
0000001	0000011
0000001	0000012
0000001	0000016
0000002	0000011
0000002	0000012
0000002	0000016
0000002	0000024
0000002	0000025
0000003	0000004
0000003	0000005
0000003	0000011
0000003	0000013
0000003	0000015
0000003	0000016
0000004	0000011
0000004	0000014
0000004	0000016
0000004	0000023
0000005	0000008
0000005	0000010
0000005	0000011
0000005	0000016
0000006	0000007
0000006	0000011
0000006	0000012
0000006	0000016
0000007	0000011
0000007	0000012
0000007	0000016
0000007	0000020
0000008	0000011
0000008	0000016
0000008	0000017
0000008	0000024
0000009	0000011
0000009	0000012
0000009	0000016
0000009	0000017
0000010	0000011
0000010	0000012
0000010	0000016
0000010	0000024
0000011	0000016
0000011	0000018
0000012	0000016
0000012	0000017
0000013	0000016
0000014	0000016
0000015	0000016
0000015	0000020
0000015	0000022
0000018	0000019
0000018	0000021
