child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000009
0000001	0000020
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000009
0000002	0000016
0000003	0000004
0000003	0000006
0000003	0000007
0000003	0000008
0000003	0000009
0000003	0000013
0000003	0000017
0000003	0000019
0000004	0000006
0000004	0000008
0000004	0000009
0000004	0000010
0000004	0000011
0000004	0000015
0000005	0000006
0000005	0000009
0000005	0000018
0000006	0000008
0000006	0000009
0000006	0000011
0000007	0000009
0000007	0000011
0000007	0000012
0000007	0000025
0000008	0000009
0000008	0000010
0000008	0000011
0000008	0000019
0000011	0000025
0000012	0000014
0000012	0000022
0000012	0000024
0000013	0000019
0000013	0000020
0000013	0000023
0000013	0000025
0000015	0000023
0000016	0000023
0000018	0000019
0000018	0000021
0000019	0000020
