child	parent
0000001	0000002
0000001	0000007
0000001	0000021
0000001	0000024
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000021
0000002	0000024
0000003	0000006
0000003	0000011
0000003	0000024
0000004	0000006
0000004	0000007
0000004	0000013
0000004	0000024
0000005	0000012
0000005	0000015
0000005	0000019
0000005	0000021
0000005	0000024
0000006	0000008
0000006	0000024
0000007	0000024
0000008	0000009
0000008	0000013
0000008	0000021
0000008	0000024
0000009	0000010
0000009	0000013
0000009	0000020
0000009	0000021
0000009	0000024
0000010	0000011
0000010	0000014
0000010	0000017
0000010	0000018
0000010	0000024
0000011	0000012
0000011	0000021
0000011	0000024
0000012	0000021
0000012	0000023
0000012	0000024
0000013	0000016
0000013	0000021
0000013	0000023
0000013	0000024
0000013	0000025
0000014	0000018
0000014	0000021
0000014	0000024
0000015	0000024
0000016	0000022
0000016	0000024
0000017	0000021
0000017	0000024
0000018	0000021
0000018	0000024
0000019	0000021
0000019	0000024
0000020	0000021
0000020	0000024
0000021	0000024
0000022	0000024
0000023	0000024
