child	parent
0000001	0000002
0000001	0000003
0000001	0000006
0000001	0000007
0000001	0000009
0000001	0000011
0000001	0000017
0000001	0000021
0000001	0000022
0000002	0000003
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000009
0000002	0000011
0000002	0000012
0000002	0000016
0000002	0000021
0000002	0000022
0000003	0000004
0000003	0000006
0000003	0000007
0000003	0000009
0000003	0000011
0000003	0000014
0000003	0000018
0000003	0000019
0000003	0000021
0000003	0000022
0000003	0000023
0000004	0000006
0000004	0000007
0000004	0000008
0000004	0000009
0000004	0000011
0000004	0000020
0000004	0000021
0000005	0000006
0000005	0000007
0000005	0000009
0000005	0000012
0000005	0000020
0000005	0000021
0000006	0000007
0000006	0000009
0000006	0000011
0000006	0000013
0000006	0000021
0000006	0000022
0000007	0000009
0000007	0000010
0000007	0000011
0000007	0000013
0000007	0000020
0000007	0000021
0000008	0000009
0000008	0000013
0000008	0000018
0000008	0000021
0000009	0000015
0000009	0000025
0000010	0000011
0000010	0000012
0000010	0000021
0000010	0000022
0000010	0000023
0000011	0000018
0000011	0000020
0000011	0000021
0000011	0000022
0000012	0000021
0000013	0000021
0000014	0000021
0000014	0000022
0000015	0000020
0000015	0000021
0000016	0000021
0000017	0000021
0000018	0000021
0000019	0000021
0000019	0000022
0000020	0000021
0000020	0000022
0000021	0000024
