child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000020
0000001	0000025
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000008
0000002	0000009
0000002	0000010
0000002	0000012
0000002	0000020
0000002	0000022
0000002	0000025
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000012
0000003	0000025
0000004	0000005
0000004	0000006
0000004	0000008
0000004	0000012
0000004	0000020
0000004	0000021
0000004	0000025
0000005	0000006
0000005	0000007
0000005	0000016
0000005	0000018
0000005	0000020
0000005	0000022
0000005	0000025
0000006	0000008
0000006	0000010
0000006	0000012
0000006	0000013
0000006	0000015
0000006	0000020
0000006	0000025
0000007	0000012
0000007	0000020
0000007	0000025
0000008	0000014
0000008	0000019
0000008	0000020
0000008	0000025
0000009	0000011
0000009	0000012
0000009	0000017
0000009	0000020
0000009	0000025
0000010	0000012
0000010	0000020
0000010	0000024
0000010	0000025
0000011	0000012
0000011	0000020
0000011	0000025
0000012	0000025
0000013	0000020
0000013	0000025
0000014	0000020
0000014	0000025
0000015	0000020
0000015	0000025
0000016	0000020
0000016	0000023
0000016	0000025
0000017	0000020
0000017	0000025
0000018	0000020
0000018	0000022
0000018	0000025
0000019	0000025
0000020	0000022
0000020	0000025
0000021	0000022
0000021	0000025
0000022	0000025
0000023	0000025
0000024	0000025
