child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000007
0000001	0000008
0000001	0000016
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000007
0000002	0000008
0000002	0000012
0000002	0000016
0000002	0000018
0000002	0000020
0000003	0000004
0000003	0000005
0000003	0000007
0000003	0000008
0000003	0000010
0000003	0000012
0000003	0000016
0000003	0000018
0000003	0000020
0000004	0000007
0000004	0000008
0000004	0000010
0000004	0000016
0000004	0000022
0000005	0000007
0000005	0000008
0000005	0000016
0000005	0000017
0000005	0000018
0000005	0000019
0000005	0000023
0000006	0000007
0000006	0000008
0000006	0000016
0000006	0000024
0000007	0000008
0000007	0000009
0000007	0000016
0000007	0000018
0000007	0000021
0000007	0000023
0000008	0000011
0000008	0000012
0000008	0000015
0000008	0000016
0000008	0000018
0000008	0000024
0000009	0000010
0000009	0000016
0000010	0000014
0000010	0000016
0000010	0000020
0000010	0000023
0000011	0000013
0000011	0000016
0000011	0000018
0000012	0000016
0000012	0000023
0000012	0000024
0000013	0000016
0000013	0000020
0000013	0000024
0000013	0000025
0000014	0000016
0000014	0000018
0000014	0000024
0000015	0000016
0000016	0000018
0000017	0000018
0000017	0000024
0000018	0000024
0000020	0000023
0000021	0000024
