child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000007
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000007
0000002	0000010
0000002	0000011
0000003	0000004
0000003	0000005
0000003	0000007
0000003	0000008
0000003	0000010
0000003	0000014
0000003	0000015
0000004	0000005
0000004	0000007
0000004	0000009
0000004	0000010
0000004	0000012
0000004	0000017
0000004	0000021
0000005	0000007
0000005	0000010
0000006	0000007
0000006	0000008
0000006	0000010
0000007	0000010
0000007	0000022
0000008	0000010
0000008	0000019
0000008	0000022
0000009	0000010
0000009	0000015
0000009	0000018
0000011	0000013
0000011	0000015
0000011	0000022
0000011	0000025
0000012	0000014
0000012	0000018
0000013	0000015
0000013	0000018
0000013	0000022
0000014	0000016
0000014	0000019
0000015	0000016
0000015	0000025
0000016	0000022
0000017	0000022
0000017	0000024
0000018	0000020
0000019	0000022
0000022	0000023
