child	parent
0000001	0000002
0000001	0000008
0000001	0000010
0000001	0000012
0000001	0000015
0000001	0000018
0000001	0000021
0000001	0000022
0000002	0000003
0000002	0000009
0000002	0000010
0000002	0000015
0000002	0000021
0000002	0000024
0000003	0000004
0000003	0000006
0000003	0000009
0000003	0000012
0000003	0000015
0000003	0000021
0000004	0000005
0000004	0000007
0000004	0000009
0000004	0000010
0000004	0000015
0000004	0000021
0000005	0000009
0000005	0000015
0000005	0000016
0000005	0000021
0000005	0000025
0000006	0000009
0000006	0000010
0000006	0000015
0000006	0000017
0000006	0000021
0000006	0000022
0000006	0000024
0000007	0000009
0000007	0000010
0000007	0000012
0000007	0000015
0000007	0000021
0000008	0000009
0000008	0000010
0000008	0000012
0000008	0000014
0000008	0000015
0000008	0000021
0000009	0000010
0000009	0000015
0000009	0000021
0000009	0000024
0000010	0000011
0000010	0000013
0000010	0000015
0000010	0000019
0000010	0000021
0000011	0000015
0000011	0000021
0000011	0000024
0000012	0000015
0000012	0000017
0000012	0000021
0000012	0000024
0000013	0000015
0000013	0000021
0000014	0000015
0000014	0000021
0000014	0000023
0000015	0000020
0000015	0000021
0000016	0000021
0000016	0000022
0000016	0000024
0000017	0000021
0000017	0000025
0000018	0000021
0000019	0000021
0000020	0000021
