child	parent
0000001	0000002
0000001	0000003
0000001	0000015
0000001	0000020
0000001	0000025
0000002	0000003
0000002	0000006
0000002	0000008
0000002	0000012
0000002	0000014
0000002	0000020
0000003	0000004
0000003	0000005
0000003	0000010
0000003	0000013
0000003	0000016
0000003	0000025
0000004	0000010
0000004	0000014
0000004	0000022
0000005	0000015
0000005	0000018
0000006	0000007
0000006	0000009
0000006	0000025
0000007	0000017
0000008	0000009
0000008	0000011
0000008	0000025
0000009	0000013
0000009	0000024
0000010	0000014
0000010	0000016
0000010	0000022
0000011	0000014
0000011	0000019
0000014	0000020
0000015	0000020
0000015	0000021
0000017	0000019
0000018	0000019
0000018	0000020
0000019	0000020
0000020	0000022
0000021	0000025
0000022	0000023
