child	parent
0000001	0000002
0000001	0000004
0000001	0000006
0000002	0000003
0000002	0000006
0000002	0000008
0000002	0000010
0000002	0000016
0000003	0000006
0000003	0000009
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000015
0000004	0000018
0000005	0000006
0000005	0000011
0000005	0000016
0000006	0000011
0000006	0000016
0000006	0000020
0000007	0000015
0000007	0000016
0000007	0000017
0000007	0000020
0000008	0000012
0000008	0000013
0000008	0000023
0000009	0000014
0000009	0000016
0000010	0000016
0000010	0000023
0000012	0000022
0000013	0000019
0000013	0000025
0000014	0000016
0000016	0000021
0000017	0000018
0000020	0000024
