child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000011
0000001	0000016
0000001	0000023
0000002	0000003
0000002	0000005
0000002	0000007
0000002	0000017
0000003	0000004
0000003	0000005
0000003	0000011
0000003	0000016
0000003	0000023
0000004	0000005
0000004	0000010
0000004	0000011
0000004	0000012
0000004	0000016
0000004	0000020
0000004	0000023
0000005	0000006
0000005	0000008
0000005	0000009
0000005	0000016
0000005	0000020
0000006	0000009
0000006	0000010
0000006	0000011
0000006	0000013
0000006	0000015
0000006	0000020
0000006	0000024
0000007	0000010
0000007	0000011
0000007	0000020
0000008	0000011
0000008	0000016
0000008	0000023
0000009	0000011
0000009	0000021
0000009	0000025
0000010	0000016
0000010	0000019
0000010	0000020
0000011	0000018
0000011	0000019
0000012	0000014
0000012	0000016
0000012	0000017
0000013	0000016
0000013	0000021
0000014	0000020
0000015	0000016
0000015	0000024
0000016	0000020
0000016	0000023
0000017	0000020
0000018	0000023
0000019	0000020
0000020	0000021
0000020	0000023
0000021	0000022
0000024	0000025
