child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000007
0000001	0000017
0000001	0000018
0000001	0000023
0000001	0000025
0000002	0000004
0000002	0000006
0000002	0000007
0000002	0000009
0000002	0000016
0000002	0000017
0000002	0000018
0000002	0000022
0000002	0000023
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000008
0000003	0000011
0000003	0000017
0000003	0000018
0000003	0000021
0000003	0000025
0000004	0000006
0000004	0000016
0000004	0000017
0000004	0000018
0000005	0000006
0000005	0000007
0000005	0000011
0000005	0000012
0000005	0000014
0000005	0000017
0000005	0000021
0000005	0000025
0000006	0000007
0000006	0000011
0000006	0000012
0000006	0000017
0000006	0000018
0000006	0000020
0000006	0000025
0000007	0000011
0000007	0000013
0000007	0000017
0000007	0000025
0000008	0000010
0000008	0000012
0000008	0000017
0000008	0000021
0000008	0000025
0000009	0000011
0000009	0000012
0000009	0000016
0000009	0000017
0000009	0000018
0000009	0000023
0000009	0000025
0000010	0000017
0000010	0000022
0000011	0000015
0000011	0000016
0000011	0000017
0000011	0000021
0000011	0000023
0000012	0000013
0000012	0000016
0000012	0000017
0000012	0000018
0000012	0000019
0000013	0000017
0000013	0000025
0000014	0000017
0000015	0000017
0000015	0000022
0000015	0000023
0000015	0000025
0000016	0000017
0000016	0000018
0000016	0000023
0000017	0000025
0000020	0000023
0000021	0000025
0000022	0000023
0000022	0000024
