child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000008
0000001	0000010
0000001	0000015
0000002	0000003
0000002	0000004
0000003	0000006
0000003	0000011
0000003	0000018
0000004	0000005
0000004	0000014
0000005	0000015
0000005	0000022
0000006	0000007
0000007	0000009
0000007	0000011
0000007	0000019
0000008	0000009
0000008	0000012
0000008	0000017
0000009	0000024
0000010	0000013
0000011	0000020
0000011	0000021
0000013	0000015
0000013	0000024
0000013	0000025
0000014	0000015
0000014	0000016
0000014	0000023
