child	parent
0000001	0000002
0000001	0000005
0000001	0000007
0000001	0000009
0000001	0000013
0000001	0000014
0000001	0000016
0000001	0000020
0000002	0000003
0000002	0000004
0000002	0000007
0000002	0000013
0000002	0000014
0000002	0000015
0000002	0000016
0000002	0000020
0000002	0000022
0000003	0000005
0000003	0000006
0000003	0000013
0000003	0000014
0000003	0000016
0000003	0000020
0000003	0000022
0000004	0000005
0000004	0000013
0000004	0000014
0000004	0000016
0000004	0000020
0000004	0000022
0000005	0000013
0000005	0000014
0000005	0000016
0000005	0000020
0000006	0000007
0000006	0000008
0000006	0000011
0000006	0000013
0000006	0000014
0000006	0000016
0000006	0000020
0000007	0000013
0000007	0000014
0000007	0000015
0000007	0000016
0000007	0000018
0000007	0000020
0000008	0000010
0000008	0000013
0000008	0000014
0000008	0000015
0000008	0000016
0000008	0000020
0000008	0000022
0000009	0000013
0000009	0000014
0000009	0000016
0000009	0000020
0000009	0000022
0000010	0000012
0000010	0000013
0000010	0000014
0000010	0000016
0000010	0000020
0000010	0000022
0000011	0000013
0000011	0000014
0000011	0000015
0000011	0000016
0000011	0000020
0000012	0000013
0000012	0000014
0000012	0000016
0000012	0000017
0000012	0000020
0000012	0000022
0000012	0000023
0000013	0000014
0000013	0000016
0000013	0000020
0000014	0000016
0000014	0000019
0000014	0000020
0000015	0000016
0000015	0000020
0000015	0000024
0000016	0000020
0000016	0000022
0000017	0000020
0000018	0000020
0000018	0000021
0000018	0000023
0000019	0000020
0000019	0000024
0000023	0000025
