child	parent
0000001	0000002
0000001	0000004
0000001	0000005
0000001	0000016
0000001	0000023
0000002	0000003
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000011
0000002	0000012
0000002	0000013
0000002	0000016
0000003	0000005
0000003	0000006
0000003	0000012
0000003	0000014
0000003	0000016
0000003	0000023
0000003	0000025
0000004	0000005
0000004	0000006
0000004	0000008
0000004	0000009
0000004	0000013
0000005	0000006
0000005	0000010
0000005	0000012
0000005	0000014
0000005	0000024
0000006	0000023
0000007	0000008
0000007	0000009
0000007	0000013
0000007	0000016
0000008	0000012
0000008	0000014
0000008	0000016
0000008	0000023
0000009	0000017
0000010	0000014
0000011	0000014
0000011	0000016
0000012	0000013
0000012	0000015
0000012	0000016
0000012	0000020
0000013	0000014
0000013	0000016
0000013	0000019
0000013	0000023
0000013	0000025
0000014	0000015
0000014	0000016
0000014	0000021
0000015	0000016
0000016	0000021
0000016	0000023
0000016	0000024
0000017	0000018
0000017	0000020
0000018	0000022
0000018	0000023
0000019	0000023
0000020	0000023
0000022	0000023
