child	parent
0000001	0000002
0000001	0000004
0000001	0000009
0000001	0000012
0000001	0000015
0000001	0000019
0000002	0000003
0000002	0000008
0000002	0000009
0000002	0000011
0000002	0000012
0000002	0000015
0000002	0000017
0000002	0000023
0000002	0000024
0000003	0000006
0000003	0000010
0000003	0000012
0000003	0000015
0000003	0000020
0000004	0000005
0000004	0000007
0000004	0000010
0000004	0000011
0000004	0000012
0000004	0000013
0000004	0000015
0000005	0000009
0000005	0000012
0000005	0000014
0000005	0000015
0000005	0000022
0000006	0000011
0000006	0000015
0000007	0000015
0000008	0000009
0000008	0000011
0000008	0000015
0000008	0000025
0000009	0000011
0000009	0000015
0000010	0000011
0000010	0000015
0000010	0000016
0000011	0000012
0000011	0000013
0000011	0000015
0000012	0000015
0000012	0000024
0000013	0000014
0000013	0000015
0000014	0000015
0000014	0000024
0000015	0000021
0000016	0000018
0000016	0000023
0000017	0000018
0000022	0000023
0000023	0000024
