child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000007
0000001	0000008
0000001	0000011
0000001	0000018
0000002	0000003
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000009
0000002	0000014
0000002	0000023
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000008
0000003	0000009
0000003	0000010
0000003	0000015
0000003	0000023
0000004	0000005
0000004	0000007
0000004	0000012
0000005	0000006
0000005	0000007
0000005	0000009
0000005	0000013
0000005	0000014
0000005	0000023
0000006	0000007
0000006	0000009
0000006	0000014
0000006	0000023
0000006	0000025
0000007	0000014
0000008	0000014
0000008	0000020
0000008	0000023
0000008	0000024
0000009	0000014
0000010	0000014
0000011	0000014
0000011	0000023
0000012	0000013
0000012	0000016
0000012	0000019
0000012	0000023
0000013	0000014
0000013	0000016
0000013	0000023
0000014	0000023
0000015	0000023
0000016	0000017
0000016	0000023
0000016	0000024
0000017	0000023
0000017	0000024
0000017	0000025
0000018	0000022
0000018	0000023
0000019	0000021
0000019	0000023
0000020	0000023
0000021	0000024
0000022	0000023
