child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000012
0000001	0000015
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000009
0000002	0000018
0000003	0000007
0000003	0000022
0000004	0000006
0000004	0000010
0000004	0000012
0000004	0000016
0000005	0000008
0000008	0000012
0000008	0000022
0000009	0000013
0000009	0000017
0000010	0000011
0000010	0000014
0000010	0000022
0000011	0000012
0000011	0000014
0000011	0000017
0000011	0000023
0000013	0000014
0000013	0000016
0000013	0000020
0000013	0000022
0000014	0000021
0000016	0000024
0000017	0000023
0000018	0000019
0000021	0000025
