child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000007
0000001	0000008
0000001	0000015
0000001	0000018
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000008
0000002	0000018
0000003	0000006
0000003	0000007
0000003	0000008
0000003	0000010
0000003	0000011
0000003	0000014
0000003	0000018
0000004	0000005
0000004	0000006
0000004	0000008
0000004	0000018
0000004	0000019
0000005	0000006
0000005	0000008
0000005	0000011
0000005	0000018
0000006	0000007
0000006	0000008
0000006	0000009
0000006	0000013
0000006	0000016
0000006	0000018
0000007	0000008
0000007	0000018
0000008	0000018
0000009	0000012
0000009	0000018
0000009	0000020
0000010	0000018
0000011	0000012
0000011	0000018
0000011	0000021
0000012	0000015
0000012	0000018
0000013	0000018
0000014	0000017
0000014	0000018
0000015	0000018
0000015	0000022
0000016	0000018
0000017	0000018
0000018	0000023
0000019	0000024
0000021	0000025
