child	parent
0000001	0000002
0000001	0000004
0000001	0000006
0000001	0000009
0000001	0000010
0000001	0000012
0000001	0000020
0000002	0000003
0000002	0000006
0000002	0000007
0000002	0000008
0000002	0000012
0000002	0000019
0000002	0000020
0000002	0000021
0000002	0000024
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000011
0000003	0000015
0000003	0000020
0000003	0000021
0000003	0000022
0000004	0000013
0000004	0000014
0000004	0000022
0000004	0000023
0000004	0000024
0000005	0000006
0000005	0000009
0000005	0000011
0000005	0000014
0000005	0000020
0000005	0000023
0000006	0000011
0000006	0000018
0000006	0000021
0000007	0000015
0000007	0000016
0000007	0000020
0000007	0000023
0000008	0000017
0000008	0000020
0000009	0000011
0000009	0000020
0000009	0000024
0000010	0000011
0000010	0000014
0000010	0000021
0000010	0000023
0000010	0000025
0000011	0000024
0000012	0000014
0000012	0000019
0000012	0000022
0000013	0000014
0000013	0000019
0000014	0000020
0000015	0000018
0000015	0000021
0000016	0000020
0000016	0000021
0000017	0000018
0000018	0000020
0000018	0000021
0000019	0000020
0000020	0000021
0000022	0000023
