child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000007
0000001	0000013
0000001	0000017
0000001	0000022
0000002	0000005
0000002	0000007
0000002	0000011
0000002	0000013
0000002	0000017
0000003	0000004
0000003	0000005
0000003	0000007
0000003	0000010
0000003	0000016
0000003	0000020
0000004	0000005
0000004	0000007
0000004	0000008
0000004	0000010
0000004	0000011
0000004	0000015
0000004	0000017
0000004	0000022
0000004	0000024
0000005	0000006
0000005	0000007
0000005	0000009
0000005	0000013
0000005	0000017
0000006	0000007
0000006	0000008
0000006	0000013
0000006	0000017
0000006	0000020
0000006	0000021
0000006	0000024
0000007	0000009
0000007	0000013
0000007	0000015
0000007	0000017
0000007	0000018
0000007	0000022
0000008	0000012
0000009	0000013
0000009	0000017
0000010	0000011
0000010	0000013
0000010	0000017
0000011	0000013
0000011	0000014
0000011	0000017
0000011	0000020
0000011	0000024
0000012	0000022
0000012	0000025
0000013	0000017
0000013	0000023
0000013	0000024
0000014	0000017
0000014	0000019
0000015	0000018
0000015	0000022
0000016	0000017
0000016	0000021
0000016	0000022
0000016	0000024
0000017	0000022
0000018	0000022
0000018	0000025
0000019	0000022
0000021	0000022
0000023	0000024
