child	parent
0000001	0000002
0000001	0000007
0000001	0000009
0000001	0000014
0000001	0000017
0000001	0000020
0000001	0000021
0000001	0000025
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000007
0000002	0000008
0000002	0000023
0000003	0000005
0000003	0000006
0000003	0000007
0000004	0000007
0000004	0000017
0000004	0000019
0000005	0000007
0000005	0000011
0000005	0000012
0000006	0000007
0000006	0000017
0000006	0000019
0000006	0000023
0000007	0000010
0000007	0000014
0000007	0000015
0000008	0000013
0000008	0000017
0000009	0000013
0000009	0000017
0000010	0000016
0000010	0000017
0000011	0000013
0000011	0000019
0000012	0000014
0000012	0000023
0000013	0000017
0000013	0000019
0000013	0000022
0000014	0000017
0000014	0000020
0000014	0000025
0000015	0000017
0000015	0000025
0000016	0000018
0000016	0000020
0000017	0000021
0000018	0000021
0000022	0000024
