child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000008
0000001	0000021
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000007
0000002	0000008
0000002	0000009
0000002	0000011
0000002	0000012
0000002	0000014
0000002	0000015
0000002	0000020
0000003	0000004
0000003	0000008
0000003	0000010
0000003	0000012
0000003	0000013
0000003	0000014
0000003	0000015
0000004	0000006
0000004	0000008
0000004	0000012
0000004	0000015
0000004	0000021
0000004	0000024
0000005	0000008
0000005	0000012
0000005	0000014
0000006	0000008
0000006	0000012
0000006	0000019
0000006	0000021
0000007	0000008
0000007	0000012
0000008	0000012
0000008	0000014
0000008	0000018
0000008	0000020
0000009	0000014
0000009	0000020
0000009	0000022
0000010	0000012
0000010	0000015
0000010	0000017
0000010	0000021
0000010	0000025
0000011	0000012
0000012	0000015
0000012	0000016
0000012	0000023
0000013	0000019
0000014	0000015
0000015	0000025
0000016	0000023
0000020	0000021
0000022	0000023
0000023	0000024
