child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000014
0000001	0000016
0000001	0000018
0000002	0000003
0000002	0000006
0000002	0000008
0000002	0000015
0000002	0000017
0000002	0000018
0000002	0000022
0000003	0000004
0000003	0000006
0000003	0000008
0000003	0000012
0000003	0000016
0000003	0000018
0000003	0000022
0000003	0000024
0000004	0000006
0000004	0000013
0000004	0000014
0000004	0000015
0000004	0000018
0000004	0000022
0000004	0000024
0000005	0000008
0000005	0000011
0000005	0000013
0000005	0000014
0000005	0000018
0000006	0000007
0000006	0000011
0000006	0000016
0000006	0000018
0000006	0000022
0000006	0000023
0000007	0000009
0000007	0000015
0000007	0000018
0000007	0000021
0000007	0000022
0000007	0000024
0000008	0000016
0000008	0000017
0000008	0000018
0000008	0000022
0000009	0000010
0000009	0000013
0000009	0000014
0000009	0000018
0000009	0000022
0000010	0000012
0000010	0000013
0000010	0000014
0000010	0000018
0000010	0000022
0000010	0000025
0000011	0000016
0000011	0000018
0000011	0000019
0000011	0000022
0000012	0000017
0000012	0000018
0000012	0000020
0000012	0000022
0000013	0000014
0000013	0000016
0000013	0000018
0000013	0000021
0000013	0000022
0000013	0000024
0000014	0000017
0000014	0000018
0000015	0000016
0000015	0000018
0000015	0000022
0000016	0000018
0000016	0000019
0000016	0000022
0000016	0000024
0000017	0000018
0000017	0000022
0000018	0000019
0000018	0000022
0000019	0000024
0000020	0000022
0000020	0000024
0000021	0000022
