child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000007
0000001	0000011
0000001	0000013
0000001	0000014
0000001	0000024
0000001	0000025
0000002	0000011
0000002	0000012
0000002	0000013
0000002	0000014
0000002	0000016
0000003	0000004
0000003	0000006
0000003	0000008
0000003	0000010
0000003	0000011
0000003	0000013
0000003	0000014
0000003	0000017
0000003	0000020
0000003	0000022
0000003	0000023
0000004	0000011
0000004	0000012
0000004	0000013
0000004	0000014
0000004	0000015
0000005	0000011
0000005	0000013
0000005	0000014
0000005	0000018
0000005	0000020
0000005	0000024
0000006	0000010
0000006	0000011
0000006	0000012
0000006	0000013
0000006	0000014
0000006	0000020
0000006	0000021
0000007	0000009
0000007	0000011
0000007	0000012
0000007	0000013
0000007	0000014
0000007	0000020
0000007	0000024
0000007	0000025
0000008	0000011
0000008	0000012
0000008	0000013
0000008	0000014
0000008	0000015
0000008	0000024
0000009	0000010
0000009	0000011
0000009	0000012
0000009	0000013
0000009	0000014
0000009	0000015
0000010	0000011
0000010	0000012
0000010	0000013
0000010	0000014
0000010	0000020
0000010	0000023
0000011	0000013
0000011	0000014
0000011	0000020
0000012	0000013
0000012	0000014
0000012	0000017
0000012	0000024
0000012	0000025
0000013	0000014
0000013	0000015
0000013	0000020
0000013	0000025
0000014	0000020
0000015	0000019
0000015	0000020
0000016	0000024
0000017	0000020
0000018	0000020
0000018	0000024
0000019	0000021
0000020	0000024
0000023	0000024
0000023	0000025
