child	parent
0000001	0000002
0000001	0000005
0000001	0000009
0000001	0000014
0000001	0000020
0000001	0000022
0000002	0000003
0000002	0000004
0000002	0000008
0000002	0000009
0000002	0000012
0000002	0000014
0000002	0000022
0000003	0000005
0000003	0000012
0000003	0000014
0000003	0000022
0000003	0000023
0000004	0000005
0000004	0000007
0000004	0000008
0000004	0000014
0000004	0000020
0000004	0000022
0000005	0000006
0000005	0000011
0000005	0000013
0000005	0000014
0000005	0000016
0000005	0000022
0000006	0000009
0000006	0000010
0000006	0000014
0000006	0000022
0000007	0000009
0000007	0000014
0000007	0000017
0000007	0000020
0000007	0000022
0000007	0000023
0000008	0000009
0000008	0000014
0000008	0000017
0000008	0000020
0000008	0000021
0000008	0000022
0000009	0000014
0000009	0000020
0000009	0000022
0000010	0000014
0000010	0000015
0000010	0000017
0000010	0000022
0000011	0000014
0000011	0000019
0000011	0000020
0000011	0000022
0000012	0000014
0000012	0000015
0000012	0000020
0000012	0000022
0000013	0000014
0000013	0000015
0000013	0000017
0000013	0000018
0000013	0000020
0000013	0000022
0000014	0000022
0000014	0000023
0000015	0000017
0000015	0000020
0000015	0000022
0000016	0000022
0000017	0000022
0000018	0000020
0000018	0000022
0000019	0000020
0000019	0000022
0000020	0000022
0000021	0000022
0000021	0000025
0000022	0000024
