child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000009
0000001	0000010
0000002	0000003
0000002	0000005
0000002	0000025
0000003	0000007
0000003	0000009
0000003	0000015
0000003	0000016
0000003	0000021
0000004	0000005
0000004	0000009
0000005	0000009
0000005	0000012
0000005	0000013
0000005	0000015
0000005	0000017
0000006	0000012
0000006	0000014
0000006	0000018
0000007	0000008
0000007	0000009
0000007	0000010
0000007	0000019
0000007	0000024
0000008	0000009
0000008	0000010
0000008	0000012
0000008	0000025
0000009	0000013
0000009	0000022
0000009	0000025
0000010	0000011
0000010	0000012
0000010	0000021
0000010	0000025
0000011	0000012
0000011	0000013
0000011	0000023
0000012	0000013
0000012	0000025
0000013	0000020
0000014	0000015
0000014	0000017
0000015	0000025
0000016	0000025
0000017	0000025
0000018	0000025
0000019	0000025
0000020	0000021
0000020	0000025
0000021	0000025
0000024	0000025
