child	parent
0000001	0000002
0000002	0000003
0000002	0000006
0000002	0000010
0000002	0000017
0000002	0000018
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000009
0000003	0000011
0000003	0000015
0000003	0000022
0000004	0000006
0000004	0000009
0000004	0000011
0000004	0000021
0000004	0000023
0000004	0000024
0000005	0000007
0000005	0000008
0000005	0000013
0000006	0000007
0000006	0000016
0000006	0000018
0000006	0000021
0000007	0000009
0000007	0000018
0000008	0000012
0000008	0000015
0000008	0000019
0000009	0000021
0000010	0000022
0000011	0000012
0000011	0000022
0000011	0000023
0000012	0000016
0000012	0000020
0000013	0000014
0000013	0000021
0000013	0000025
0000014	0000021
0000014	0000025
0000016	0000021
0000017	0000019
0000017	0000021
0000017	0000025
0000018	0000020
0000018	0000025
0000020	0000021
