child	parent
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000006
0000001	0000011
0000001	0000012
0000002	0000003
0000002	0000005
0000002	0000006
0000002	0000008
0000002	0000009
0000002	0000011
0000002	0000012
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000011
0000003	0000016
0000003	0000022
0000004	0000005
0000004	0000006
0000004	0000009
0000004	0000011
0000004	0000013
0000004	0000014
0000005	0000006
0000005	0000007
0000005	0000011
0000005	0000013
0000005	0000014
0000006	0000009
0000006	0000010
0000006	0000011
0000006	0000013
0000006	0000020
0000007	0000008
0000007	0000011
0000007	0000012
0000008	0000009
0000008	0000011
0000008	0000012
0000009	0000011
0000009	0000013
0000009	0000021
0000009	0000023
0000009	0000024
0000010	0000011
0000010	0000012
0000010	0000014
0000012	0000018
0000012	0000024
0000013	0000015
0000013	0000016
0000015	0000016
0000016	0000017
0000017	0000019
0000017	0000020
0000018	0000019
0000020	0000024
0000022	0000025
