child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000009
0000001	0000019
0000002	0000003
0000002	0000006
0000002	0000007
0000002	0000019
0000002	0000025
0000003	0000007
0000003	0000008
0000003	0000009
0000003	0000017
0000003	0000019
0000003	0000023
0000004	0000005
0000004	0000007
0000004	0000009
0000004	0000014
0000004	0000017
0000004	0000019
0000004	0000021
0000005	0000007
0000005	0000015
0000005	0000016
0000005	0000017
0000005	0000019
0000005	0000021
0000005	0000024
0000005	0000025
0000006	0000007
0000006	0000017
0000006	0000019
0000006	0000024
0000007	0000008
0000007	0000010
0000007	0000011
0000007	0000017
0000007	0000018
0000007	0000019
0000008	0000012
0000008	0000017
0000008	0000019
0000009	0000015
0000009	0000017
0000009	0000019
0000010	0000019
0000010	0000020
0000011	0000013
0000011	0000017
0000011	0000019
0000012	0000013
0000012	0000019
0000013	0000019
0000014	0000018
0000014	0000019
0000015	0000019
0000015	0000025
0000016	0000017
0000016	0000019
0000017	0000019
0000017	0000025
0000018	0000019
0000019	0000024
0000021	0000022
0000021	0000023
