child	parent
0000001	0000002
0000001	0000009
0000001	0000014
0000001	0000016
0000001	0000017
0000001	0000018
0000001	0000019
0000001	0000023
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000008
0000002	0000009
0000002	0000012
0000002	0000016
0000002	0000018
0000002	0000019
0000002	0000023
0000003	0000009
0000003	0000016
0000003	0000019
0000003	0000021
0000003	0000023
0000004	0000008
0000004	0000009
0000004	0000016
0000004	0000019
0000004	0000021
0000004	0000023
0000005	0000006
0000005	0000007
0000005	0000008
0000005	0000009
0000005	0000010
0000005	0000015
0000005	0000016
0000005	0000019
0000006	0000008
0000006	0000009
0000006	0000016
0000006	0000019
0000006	0000020
0000006	0000023
0000007	0000008
0000007	0000009
0000007	0000011
0000007	0000016
0000007	0000019
0000007	0000023
0000007	0000024
0000008	0000009
0000008	0000016
0000008	0000019
0000008	0000023
0000009	0000013
0000009	0000016
0000009	0000019
0000009	0000022
0000009	0000023
0000010	0000012
0000010	0000016
0000010	0000019
0000010	0000023
0000011	0000016
0000011	0000019
0000011	0000023
0000012	0000014
0000012	0000016
0000012	0000019
0000012	0000023
0000013	0000016
0000013	0000019
0000013	0000023
0000014	0000016
0000014	0000019
0000014	0000021
0000015	0000016
0000015	0000019
0000016	0000019
0000016	0000023
0000017	0000019
0000017	0000021
0000017	0000023
0000017	0000025
0000018	0000019
0000018	0000023
0000019	0000023
0000020	0000023
0000021	0000023
