child	parent
0000001	0000002
0000001	0000004
0000001	0000005
0000001	0000009
0000001	0000018
0000001	0000020
0000001	0000024
0000001	0000025
0000002	0000003
0000002	0000004
0000002	0000011
0000002	0000012
0000002	0000017
0000002	0000018
0000002	0000020
0000002	0000024
0000002	0000025
0000003	0000004
0000003	0000009
0000003	0000018
0000003	0000020
0000003	0000024
0000003	0000025
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000008
0000004	0000018
0000004	0000020
0000004	0000024
0000005	0000017
0000005	0000018
0000005	0000020
0000005	0000022
0000006	0000011
0000006	0000014
0000006	0000018
0000006	0000020
0000006	0000024
0000007	0000010
0000007	0000018
0000007	0000020
0000007	0000022
0000008	0000018
0000008	0000020
0000008	0000024
0000008	0000025
0000009	0000018
0000009	0000019
0000009	0000020
0000009	0000024
0000009	0000025
0000010	0000012
0000010	0000016
0000010	0000018
0000010	0000020
0000010	0000021
0000010	0000024
0000011	0000013
0000011	0000018
0000011	0000020
0000011	0000024
0000011	0000025
0000012	0000015
0000012	0000016
0000012	0000018
0000012	0000020
0000012	0000024
0000012	0000025
0000013	0000018
0000013	0000020
0000014	0000018
0000014	0000020
0000015	0000018
0000015	0000020
0000015	0000022
0000015	0000023
0000015	0000024
0000016	0000018
0000016	0000020
0000017	0000018
0000017	0000020
0000017	0000024
0000017	0000025
0000018	0000020
0000019	0000020
0000019	0000025
0000020	0000024
0000020	0000025
0000021	0000024
0000022	0000024
0000023	0000024
0000024	0000025
