child	parent
0000001	0000002
0000001	0000003
0000001	0000009
0000001	0000017
0000001	0000018
0000002	0000004
0000002	0000009
0000002	0000010
0000002	0000011
0000002	0000016
0000002	0000017
0000002	0000018
0000003	0000005
0000003	0000007
0000003	0000009
0000003	0000017
0000003	0000018
0000004	0000005
0000004	0000006
0000004	0000009
0000004	0000010
0000004	0000018
0000004	0000023
0000004	0000025
0000005	0000006
0000005	0000009
0000005	0000010
0000005	0000017
0000005	0000018
0000005	0000019
0000005	0000020
0000006	0000009
0000006	0000010
0000006	0000018
0000006	0000019
0000006	0000020
0000007	0000008
0000007	0000009
0000007	0000010
0000007	0000012
0000007	0000017
0000007	0000022
0000008	0000009
0000008	0000011
0000008	0000012
0000008	0000013
0000008	0000017
0000008	0000019
0000009	0000010
0000010	0000014
0000010	0000017
0000010	0000018
0000010	0000020
0000011	0000017
0000011	0000018
0000011	0000019
0000011	0000020
0000011	0000021
0000011	0000023
0000012	0000018
0000012	0000020
0000013	0000015
0000013	0000017
0000013	0000018
0000013	0000019
0000013	0000020
0000013	0000024
0000014	0000017
0000014	0000020
0000015	0000017
0000015	0000018
0000015	0000025
0000016	0000018
0000016	0000020
0000016	0000023
0000017	0000020
0000019	0000020
0000020	0000025
0000021	0000024
0000024	0000025
