child	parent
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000008
0000002	0000003
0000002	0000004
0000002	0000007
0000002	0000009
0000003	0000004
0000003	0000008
0000003	0000009
0000003	0000013
0000004	0000007
0000004	0000009
0000004	0000015
0000004	0000016
0000004	0000017
0000005	0000006
0000005	0000008
0000005	0000009
0000005	0000025
0000006	0000007
0000006	0000009
0000006	0000012
0000006	0000013
0000008	0000009
0000008	0000010
0000008	0000013
0000008	0000014
0000009	0000011
0000009	0000013
0000009	0000014
0000009	0000015
0000009	0000021
0000009	0000023
0000010	0000012
0000010	0000019
0000011	0000018
0000012	0000013
0000013	0000021
0000014	0000025
0000015	0000020
0000017	0000024
0000018	0000021
0000018	0000022
0000022	0000024
