child	parent
0000001	0000002
0000001	0000004
0000001	0000006
0000001	0000007
0000001	0000010
0000001	0000017
0000001	0000021
0000002	0000003
0000002	0000010
0000002	0000011
0000002	0000021
0000003	0000005
0000003	0000010
0000003	0000013
0000004	0000010
0000005	0000007
0000005	0000008
0000005	0000010
0000005	0000012
0000005	0000015
0000005	0000020
0000006	0000008
0000006	0000010
0000006	0000021
0000007	0000009
0000007	0000010
0000007	0000011
0000007	0000013
0000007	0000021
0000008	0000010
0000008	0000021
0000009	0000010
0000009	0000011
0000009	0000025
0000010	0000014
0000010	0000021
0000011	0000016
0000011	0000018
0000011	0000019
0000011	0000020
0000011	0000021
0000012	0000021
0000012	0000022
0000013	0000014
0000013	0000023
0000015	0000021
0000016	0000023
0000017	0000019
0000017	0000021
0000018	0000021
0000018	0000023
0000019	0000020
0000020	0000024
