child	parent
0000001	0000002
0000001	0000003
0000001	0000013
0000001	0000015
0000001	0000017
0000001	0000020
0000002	0000004
0000002	0000005
0000002	0000007
0000002	0000009
0000002	0000013
0000002	0000015
0000002	0000017
0000002	0000020
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000011
0000003	0000012
0000003	0000013
0000003	0000014
0000003	0000017
0000003	0000020
0000003	0000022
0000004	0000005
0000004	0000008
0000004	0000011
0000004	0000013
0000004	0000017
0000004	0000020
0000005	0000009
0000005	0000010
0000005	0000013
0000005	0000017
0000005	0000020
0000006	0000012
0000006	0000013
0000006	0000017
0000006	0000020
0000006	0000021
0000007	0000012
0000007	0000013
0000007	0000017
0000007	0000020
0000007	0000021
0000008	0000010
0000008	0000012
0000008	0000013
0000008	0000015
0000008	0000017
0000008	0000020
0000008	0000022
0000009	0000013
0000009	0000017
0000009	0000018
0000009	0000020
0000010	0000012
0000010	0000013
0000010	0000016
0000010	0000017
0000010	0000020
0000010	0000022
0000011	0000012
0000011	0000013
0000011	0000017
0000011	0000020
0000012	0000013
0000012	0000017
0000012	0000019
0000012	0000020
0000013	0000017
0000013	0000018
0000013	0000020
0000014	0000017
0000014	0000020
0000015	0000017
0000015	0000020
0000015	0000025
0000016	0000017
0000016	0000020
0000016	0000023
0000017	0000020
0000018	0000020
0000018	0000023
0000019	0000020
0000019	0000022
0000019	0000024
