child	parent
0000001	0000002
0000001	0000012
0000001	0000016
0000002	0000003
0000002	0000007
0000002	0000012
0000002	0000013
0000002	0000018
0000002	0000023
0000002	0000024
0000002	0000025
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000012
0000003	0000018
0000003	0000023
0000003	0000024
0000004	0000009
0000004	0000012
0000004	0000014
0000004	0000023
0000005	0000011
0000005	0000012
0000005	0000015
0000005	0000022
0000005	0000024
0000006	0000009
0000006	0000012
0000006	0000019
0000006	0000023
0000007	0000008
0000007	0000012
0000007	0000013
0000008	0000010
0000008	0000012
0000009	0000012
0000009	0000013
0000009	0000020
0000009	0000023
0000010	0000012
0000010	0000023
0000011	0000012
0000012	0000017
0000014	0000021
0000014	0000023
0000014	0000024
0000015	0000024
0000016	0000023
0000017	0000022
0000017	0000023
0000017	0000024
0000018	0000023
0000020	0000024
