child	parent
0000001	0000002
0000001	0000004
0000001	0000012
0000001	0000013
0000001	0000014
0000002	0000003
0000002	0000005
0000002	0000008
0000002	0000013
0000002	0000018
0000002	0000019
0000003	0000013
0000004	0000006
0000004	0000007
0000004	0000013
0000005	0000011
0000005	0000013
0000006	0000010
0000006	0000013
0000007	0000008
0000007	0000013
0000007	0000014
0000007	0000018
0000007	0000019
0000008	0000009
0000008	0000013
0000009	0000013
0000010	0000013
0000010	0000015
0000010	0000016
0000010	0000017
0000010	0000018
0000011	0000013
0000011	0000018
0000011	0000021
0000011	0000024
0000012	0000013
0000012	0000020
0000012	0000023
0000013	0000018
0000013	0000022
0000014	0000016
0000016	0000018
0000018	0000025
